    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         1.817020e-01         2.971406e-05         1.851490e-01         1.307128e-02        -9.999926e-04
   631.338         1.876420e-01         3.168857e-05         1.846188e-01         1.303225e-02        -9.974361e-04
   632.164         1.843380e-01         3.058245e-05         1.845239e-01         1.302475e-02        -9.980783e-04
   632.991         1.817370e-01         2.972550e-05         1.850014e-01         1.305684e-02        -1.001869e-03
   633.817         1.852450e-01         3.088414e-05         1.854997e-01         1.308907e-02        -1.004825e-03
   634.643         1.879930e-01         3.180723e-05         1.855841e-01         1.309100e-02        -1.004315e-03
   635.470         1.889690e-01         3.213835e-05         1.855420e-01         1.308354e-02        -1.002512e-03
   636.296         1.852830e-01         3.089681e-05         1.859672e-01         1.310988e-02        -1.003560e-03
   637.122         1.876590e-01         3.169431e-05         1.869078e-01         1.317454e-02        -1.008117e-03
   637.948         1.859930e-01         3.113406e-05         1.876354e-01         1.322554e-02        -1.011741e-03
   638.775         1.885370e-01         3.199158e-05         1.874691e-01         1.321316e-02        -1.009852e-03
   639.601         1.833890e-01         3.026837e-05         1.865706e-01         1.314849e-02        -1.002800e-03
   640.427         1.890140e-01         3.215366e-05         1.856554e-01         1.308360e-02        -9.945057e-04
   641.253         1.900950e-01         3.252250e-05         1.851849e-01         1.305229e-02        -9.878140e-04
   642.079         1.870490e-01         3.148860e-05         1.851003e-01         1.304971e-02        -9.824016e-04
   642.905         1.849090e-01         3.077220e-05         1.850560e-01         1.305049e-02        -9.758763e-04
   643.732         1.850420e-01         3.081649e-05         1.846299e-01         1.302615e-02        -9.660681e-04
   644.558         1.894820e-01         3.231309e-05         1.835154e-01         1.295850e-02        -9.527708e-04
   645.384         1.840290e-01         3.048001e-05         1.817956e-01         1.285513e-02        -9.374530e-04
   646.210         1.786660e-01         2.872939e-05         1.800423e-01         1.275279e-02        -9.222783e-04
   647.036         1.778060e-01         2.845348e-05         1.788381e-01         1.268523e-02        -9.088470e-04
   647.862         1.788390e-01         2.878505e-05         1.781945e-01         1.264729e-02        -8.971986e-04
   648.688         1.712990e-01         2.640901e-05         1.777415e-01         1.261217e-02        -8.868411e-04
   649.514         1.748750e-01         2.752314e-05         1.774701e-01         1.258410e-02        -8.793108e-04
   650.340         1.777160e-01         2.842468e-05         1.778000e-01         1.260007e-02        -8.776595e-04
   651.166         1.792870e-01         2.892945e-05         1.787507e-01         1.266544e-02        -8.818815e-04
   651.992         1.777690e-01         2.844164e-05         1.796617e-01         1.273158e-02        -8.877079e-04
   652.818         1.779280e-01         2.849254e-05         1.796349e-01         1.273175e-02        -8.896929e-04
   653.644         1.744540e-01         2.739078e-05         1.777098e-01         1.259764e-02        -8.825095e-04
   654.470         1.720080e-01         2.662808e-05         1.733975e-01         1.229451e-02        -8.633444e-04
   655.296         1.662630e-01         2.487905e-05         1.679868e-01         1.191132e-02        -8.384005e-04
   656.122         1.639930e-01         2.420433e-05         1.646049e-01         1.166748e-02        -8.233475e-04
   656.948         1.651450e-01         2.454558e-05         1.655770e-01         1.172827e-02        -8.299538e-04
   657.774         1.687030e-01         2.561463e-05         1.699683e-01         1.203007e-02        -8.535798e-04
   658.599         1.737270e-01         2.716296e-05         1.748360e-01         1.236649e-02        -8.793883e-04
   659.425         1.769710e-01         2.818686e-05         1.783144e-01         1.260536e-02        -8.978524e-04
   660.251         1.795240e-01         2.900598e-05         1.803887e-01         1.274471e-02        -9.089516e-04
   661.077         1.819260e-01         2.978736e-05         1.816106e-01         1.282447e-02        -9.160912e-04
   661.903         1.820840e-01         2.983912e-05         1.821450e-01         1.285883e-02        -9.208299e-04
   662.728         1.822160e-01         2.988240e-05         1.819783e-01         1.284755e-02        -9.229948e-04
   663.554         1.815140e-01         2.965260e-05         1.814075e-01         1.280922e-02        -9.231759e-04
   664.380         1.809860e-01         2.948034e-05         1.809346e-01         1.277647e-02        -9.229936e-04
   665.206         1.809100e-01         2.945559e-05         1.807523e-01         1.276253e-02        -9.231931e-04
   666.031         1.796160e-01         2.903572e-05         1.806675e-01         1.275524e-02        -9.234402e-04
   666.857         1.807500e-01         2.940351e-05         1.805688e-01         1.274768e-02        -9.239757e-04
   667.683         1.808200e-01         2.942629e-05         1.805899e-01         1.274914e-02        -9.255168e-04
   668.508         1.802540e-01         2.924235e-05         1.807022e-01         1.275755e-02        -9.275045e-04
   669.334         1.811550e-01         2.953542e-05         1.805816e-01         1.275029e-02        -9.281289e-04
  1503.952         1.678050e-02         2.534267e-07         1.754944e-02         7.220357e-04        -6.022218e-04
  1509.148         1.944470e-02         3.402867e-07         2.014080e-02         8.427917e-04        -6.664912e-04
  1514.333         2.078270e-02         3.887286e-07         2.096210e-02         8.941586e-04        -6.714494e-04
  1519.509         2.169250e-02         4.235081e-07         2.223616e-02         9.719941e-04        -6.910054e-04
  1524.675         2.255850e-02         4.579973e-07         2.282021e-02         1.007078e-03        -6.924862e-04
  1529.831         2.324920e-02         4.864728e-07         2.301118e-02         1.036295e-03        -6.825738e-04
  1534.978         2.365420e-02         5.035691e-07         2.366394e-02         1.093955e-03        -6.847505e-04
  1540.114         2.377930e-02         5.089096e-07         2.388627e-02         1.119578e-03        -6.725762e-04
  1545.242         2.501660e-02         5.632472e-07         2.471935e-02         1.179157e-03        -6.788296e-04
  1550.360         2.518960e-02         5.710644e-07         2.476029e-02         1.198993e-03        -6.626192e-04
  1555.468         2.509560e-02         5.668102e-07         2.457941e-02         1.211120e-03        -6.455778e-04
  1560.567         2.526230e-02         5.743654e-07         2.502873e-02         1.243174e-03        -6.439391e-04
  1565.657         2.461910e-02         5.454901e-07         2.451644e-02         1.238141e-03        -6.166300e-04
  1570.738         2.413350e-02         5.241832e-07         2.366133e-02         1.208295e-03        -5.817395e-04
  1575.809         2.300900e-02         4.764727e-07         2.286098e-02         1.175110e-03        -5.545765e-04
  1580.872         2.410720e-02         5.230414e-07         2.405625e-02         1.256775e-03        -5.751428e-04
  1585.926         2.481110e-02         5.540316e-07         2.446949e-02         1.292688e-03        -5.712496e-04
  1590.971         2.377270e-02         5.086271e-07         2.387638e-02         1.273973e-03        -5.446180e-04
  1596.007         2.441690e-02         5.365665e-07         2.438594e-02         1.310106e-03        -5.484740e-04
  1601.035         2.361470e-02         5.018887e-07         2.359605e-02         1.275124e-03        -5.229766e-04
  1606.054         2.387510e-02         5.130184e-07         2.373064e-02         1.283695e-03        -5.193305e-04
  1611.064         2.325010e-02         4.865104e-07         2.334416e-02         1.277383e-03        -5.048989e-04
  1616.066         2.379680e-02         5.096589e-07         2.382695e-02         1.316623e-03        -5.092908e-04
  1621.060         2.450970e-02         5.406529e-07         2.423741e-02         1.340059e-03        -5.114672e-04
  1626.045         2.523700e-02         5.732156e-07         2.486117e-02         1.378004e-03        -5.205011e-04
  1631.023         2.460450e-02         5.448433e-07         2.463408e-02         1.370981e-03        -5.117517e-04
  1635.992         2.398260e-02         5.176486e-07         2.386848e-02         1.340888e-03        -4.939270e-04
  1640.954         2.304650e-02         4.780270e-07         2.279661e-02         1.291104e-03        -4.694717e-04
  1645.907         2.307160e-02         4.790689e-07         2.324461e-02         1.312086e-03        -4.744448e-04
  1650.852         2.322570e-02         4.854898e-07         2.325001e-02         1.318046e-03        -4.710082e-04
  1655.790         2.327130e-02         4.873981e-07         2.337430e-02         1.328467e-03        -4.695159e-04
