    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         1.228660e-01         1.358645e-05         1.263038e-01         1.710678e-02        -1.029793e-03
   631.338         1.277190e-01         1.468093e-05         1.259469e-01         1.705781e-02        -1.027486e-03
   632.164         1.227500e-01         1.356081e-05         1.258861e-01         1.704871e-02        -1.027583e-03
   632.991         1.240890e-01         1.385827e-05         1.262217e-01         1.709069e-02        -1.030767e-03
   633.817         1.263890e-01         1.437676e-05         1.265765e-01         1.713355e-02        -1.033852e-03
   634.643         1.262510e-01         1.434538e-05         1.266485e-01         1.713824e-02        -1.034539e-03
   635.470         1.274210e-01         1.461250e-05         1.266318e-01         1.713152e-02        -1.034792e-03
   636.296         1.292450e-01         1.503384e-05         1.269317e-01         1.716864e-02        -1.038224e-03
   637.122         1.284220e-01         1.484299e-05         1.275808e-01         1.725496e-02        -1.045037e-03
   637.948         1.290970e-01         1.499943e-05         1.280816e-01         1.732326e-02        -1.050621e-03
   638.775         1.257170e-01         1.422429e-05         1.279716e-01         1.730916e-02        -1.050404e-03
   639.601         1.275250e-01         1.463636e-05         1.273634e-01         1.722595e-02        -1.044886e-03
   640.427         1.296280e-01         1.512308e-05         1.267428e-01         1.713944e-02        -1.038482e-03
   641.253         1.294900e-01         1.509089e-05         1.264188e-01         1.709387e-02        -1.034854e-03
   642.079         1.252830e-01         1.412625e-05         1.263479e-01         1.708633e-02        -1.034642e-03
   642.905         1.284450e-01         1.484831e-05         1.262932e-01         1.708691e-02        -1.036147e-03
   643.732         1.251140e-01         1.408816e-05         1.259636e-01         1.705771e-02        -1.036597e-03
   644.558         1.289990e-01         1.497667e-05         1.251439e-01         1.697139e-02        -1.033623e-03
   645.384         1.207960e-01         1.313251e-05         1.238875e-01         1.683623e-02        -1.027164e-03
   646.210         1.208510e-01         1.314447e-05         1.225955e-01         1.670203e-02        -1.020098e-03
   647.036         1.211560e-01         1.321090e-05         1.216901e-01         1.661507e-02        -1.015350e-03
   647.862         1.175890e-01         1.244446e-05         1.212045e-01         1.656859e-02        -1.012613e-03
   648.688         1.196760e-01         1.289011e-05         1.208956e-01         1.652593e-02        -1.009983e-03
   649.514         1.210940e-01         1.319738e-05         1.207417e-01         1.649136e-02        -1.008354e-03
   650.340         1.218410e-01         1.336071e-05         1.209981e-01         1.651287e-02        -1.010975e-03
