    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         1.621020e-01         2.364935e-05         1.643055e-01         1.549406e-02        -1.804094e-03
   631.338         1.648090e-01         2.444581e-05         1.638457e-01         1.544876e-02        -1.803039e-03
   632.164         1.669710e-01         2.509138e-05         1.637722e-01         1.544004e-02        -1.806110e-03
   632.991         1.609450e-01         2.331296e-05         1.642089e-01         1.547780e-02        -1.814880e-03
   633.817         1.653460e-01         2.460537e-05         1.646657e-01         1.551603e-02        -1.823731e-03
   634.643         1.644820e-01         2.434890e-05         1.647548e-01         1.551932e-02        -1.827995e-03
   635.470         1.649870e-01         2.449864e-05         1.647309e-01         1.551232e-02        -1.830544e-03
   636.296         1.668570e-01         2.505713e-05         1.651211e-01         1.554506e-02        -1.837453e-03
   637.122         1.631790e-01         2.396465e-05         1.659683e-01         1.562192e-02        -1.849118e-03
   637.948         1.659490e-01         2.478516e-05         1.666252e-01         1.568198e-02        -1.858508e-03
   638.775         1.615090e-01         2.347664e-05         1.664874e-01         1.566754e-02        -1.859640e-03
   639.601         1.619690e-01         2.361056e-05         1.656986e-01         1.559129e-02        -1.854737e-03
   640.427         1.645450e-01         2.436755e-05         1.648927e-01         1.551329e-02        -1.851191e-03
   641.253         1.654820e-01         2.464586e-05         1.644774e-01         1.547335e-02        -1.853782e-03
   642.079         1.631320e-01         2.395084e-05         1.644000e-01         1.546819e-02        -1.861738e-03
   642.905         1.638500e-01         2.416214e-05         1.643539e-01         1.547036e-02        -1.871227e-03
   643.732         1.674670e-01         2.524068e-05         1.639635e-01         1.544558e-02        -1.878060e-03
   644.558         1.654430e-01         2.463425e-05         1.629545e-01         1.536892e-02        -1.879164e-03
   645.384         1.613470e-01         2.342957e-05         1.613997e-01         1.524729e-02        -1.874804e-03
   646.210         1.631440e-01         2.395437e-05         1.598108e-01         1.512564e-02        -1.869709e-03
   647.036         1.601910e-01         2.309504e-05         1.587137e-01         1.504659e-02        -1.868895e-03
   647.862         1.584060e-01         2.258321e-05         1.581274e-01         1.500464e-02        -1.871949e-03
   648.688         1.538750e-01         2.130976e-05         1.577269e-01         1.496631e-02        -1.874457e-03
   649.514         1.553250e-01         2.171327e-05         1.574990e-01         1.493501e-02        -1.875501e-03
   650.340         1.571160e-01         2.221689e-05         1.578058e-01         1.495400e-02        -1.879012e-03
   651.166         1.568400e-01         2.213891e-05         1.586585e-01         1.502986e-02        -1.885388e-03
   651.992         1.583650e-01         2.257153e-05         1.594727e-01         1.510586e-02        -1.888351e-03
   652.818         1.584540e-01         2.259690e-05         1.594545e-01         1.510413e-02        -1.879819e-03
   653.644         1.557040e-01         2.181936e-05         1.577497e-01         1.494432e-02        -1.851625e-03
   654.470         1.528030e-01         2.101388e-05         1.539229e-01         1.458540e-02        -1.799745e-03
   655.296         1.487900e-01         1.992462e-05         1.491217e-01         1.413292e-02        -1.737111e-03
   656.122         1.448300e-01         1.887816e-05         1.461269e-01         1.384676e-02        -1.695022e-03
   656.948         1.454630e-01         1.904354e-05         1.470039e-01         1.392184e-02        -1.696980e-03
   657.774         1.507280e-01         2.044704e-05         1.509206e-01         1.428145e-02        -1.733706e-03
   658.599         1.548140e-01         2.157064e-05         1.552611e-01         1.468108e-02        -1.775741e-03
   659.425         1.573560e-01         2.228482e-05         1.583685e-01         1.496566e-02        -1.804825e-03
   660.251         1.607130e-01         2.324580e-05         1.602296e-01         1.513364e-02        -1.821864e-03
   661.077         1.612030e-01         2.338777e-05         1.613335e-01         1.523080e-02        -1.833507e-03
   661.903         1.623460e-01         2.372060e-05         1.618246e-01         1.527155e-02        -1.841552e-03
   662.728         1.617860e-01         2.355724e-05         1.616897e-01         1.525503e-02        -1.844688e-03
   663.554         1.612920e-01         2.341360e-05         1.611942e-01         1.520524e-02        -1.844067e-03
   664.380         1.611350e-01         2.336804e-05         1.607858e-01         1.516345e-02        -1.843075e-03
   665.206         1.604300e-01         2.316401e-05         1.606366e-01         1.514600e-02        -1.843461e-03
   666.031         1.605130e-01         2.318798e-05         1.605747e-01         1.513691e-02        -1.844956e-03
   666.857         1.607790e-01         2.326490e-05         1.605005e-01         1.512665e-02        -1.847721e-03
   667.683         1.607280e-01         2.325014e-05         1.605328e-01         1.512717e-02        -1.851930e-03
   668.508         1.608100e-01         2.327387e-05         1.606448e-01         1.513781e-02        -1.855231e-03
   669.334         1.605370e-01         2.319492e-05         1.605473e-01         1.513212e-02        -1.853786e-03
  1503.952         1.911430e-02         3.288208e-07         2.007433e-02         1.430485e-03        -1.020053e-03
  1509.148         2.246760e-02         4.543137e-07         2.282885e-02         1.642117e-03        -1.121938e-03
  1514.333         2.343690e-02         4.943595e-07         2.356704e-02         1.705494e-03        -1.133580e-03
  1519.509         2.487010e-02         5.566697e-07         2.480131e-02         1.822901e-03        -1.164817e-03
  1524.675         2.486980e-02         5.566563e-07         2.531871e-02         1.858153e-03        -1.172401e-03
  1529.831         2.558150e-02         5.889718e-07         2.538179e-02         1.884114e-03        -1.160321e-03
  1534.978         2.648630e-02         6.313717e-07         2.592886e-02         1.953867e-03        -1.168986e-03
  1540.114         2.610580e-02         6.133615e-07         2.601682e-02         1.969829e-03        -1.151618e-03
  1545.242         2.658030e-02         6.358611e-07         2.676687e-02         2.043968e-03        -1.176182e-03
  1550.360         2.680290e-02         6.465559e-07         2.666206e-02         2.050082e-03        -1.162244e-03
  1555.468         2.659110e-02         6.363779e-07         2.633952e-02         2.043417e-03        -1.136171e-03
