    lambda          Rad_up_meas                   sy           Rad_up_mod             Kmat_tau            Kmat_reff
   630.512         9.189390e-02         7.600040e-06         8.478730e-02         1.816748e-02        -5.879564e-04
   631.338         9.242170e-02         7.687594e-06         8.455060e-02         1.811522e-02        -5.864212e-04
   632.164         9.173610e-02         7.573961e-06         8.451181e-02         1.810593e-02        -5.861852e-04
   632.991         9.069010e-02         7.402225e-06         8.474513e-02         1.815128e-02        -5.876584e-04
   633.817         9.356510e-02         7.878985e-06         8.499657e-02         1.819708e-02        -5.890680e-04
   634.643         9.225520e-02         7.659920e-06         8.505867e-02         1.820185e-02        -5.890639e-04
   635.470         9.304820e-02         7.792171e-06         8.505871e-02         1.819480e-02        -5.886668e-04
   636.296         9.232890e-02         7.672163e-06         8.526813e-02         1.823470e-02        -5.898549e-04
   637.122         9.462010e-02         8.057667e-06         8.570803e-02         1.832663e-02        -5.927855e-04
   637.948         9.464680e-02         8.062215e-06         8.604474e-02         1.839905e-02        -5.950962e-04
   638.775         9.453200e-02         8.042669e-06         8.597119e-02         1.838381e-02        -5.945755e-04
   639.601         9.278590e-02         7.748301e-06         8.556611e-02         1.829549e-02        -5.917431e-04
   640.427         9.284620e-02         7.758375e-06         8.515295e-02         1.820500e-02        -5.889285e-04
   641.253         9.171830e-02         7.571022e-06         8.493315e-02         1.815960e-02        -5.876143e-04
   642.079         9.154360e-02         7.542208e-06         8.487354e-02         1.815471e-02        -5.875811e-04
   642.905         9.313360e-02         7.806481e-06         8.481374e-02         1.815672e-02        -5.877595e-04
   643.732         9.067620e-02         7.399956e-06         8.455552e-02         1.812491e-02        -5.869201e-04
   644.558         9.376800e-02         7.913194e-06         8.394800e-02         1.803089e-02        -5.841738e-04
   645.384         9.155770e-02         7.544531e-06         8.302359e-02         1.788422e-02        -5.797480e-04
   646.210         8.874360e-02         7.087884e-06         8.206190e-02         1.773867e-02        -5.752577e-04
   647.036         8.822410e-02         7.005143e-06         8.137127e-02         1.764458e-02        -5.722793e-04
   647.862         8.802710e-02         6.973893e-06         8.099905e-02         1.759567e-02        -5.706968e-04
   648.688         8.721070e-02         6.845136e-06         8.079151e-02         1.755271e-02        -5.693907e-04
   649.514         8.718080e-02         6.840443e-06         8.071842e-02         1.751887e-02        -5.684919e-04
   650.340         8.828770e-02         7.015246e-06         8.092047e-02         1.754361e-02        -5.694702e-04
   651.166         8.810710e-02         6.986575e-06         8.137580e-02         1.763402e-02        -5.724633e-04
   651.992         8.835660e-02         7.026200e-06         8.179347e-02         1.772398e-02        -5.754040e-04
   652.818         8.822380e-02         7.005095e-06         8.178089e-02         1.772275e-02        -5.754447e-04
   653.644         8.688030e-02         6.793368e-06         8.089575e-02         1.753626e-02        -5.695421e-04
   654.470         8.566140e-02         6.604088e-06         7.891141e-02         1.711627e-02        -5.561173e-04
   655.296         8.279340e-02         6.169272e-06         7.643247e-02         1.658663e-02        -5.391512e-04
   656.122         8.166460e-02         6.002196e-06         7.490427e-02         1.625254e-02        -5.284829e-04
   656.948         8.216160e-02         6.075476e-06         7.538923e-02         1.634318e-02        -5.315512e-04
   657.774         8.410700e-02         6.366589e-06         7.744885e-02         1.676846e-02        -5.454938e-04
   658.599         8.698070e-02         6.809078e-06         7.972725e-02         1.724031e-02        -5.609877e-04
   659.425         8.922030e-02         7.164236e-06         8.136833e-02         1.757557e-02        -5.720908e-04
   660.251         9.015400e-02         7.314969e-06         8.236474e-02         1.777304e-02        -5.787890e-04
   661.077         9.017140e-02         7.317793e-06         8.296335e-02         1.788813e-02        -5.829095e-04
   661.903         9.049030e-02         7.369645e-06         8.323128e-02         1.793837e-02        -5.850402e-04
