  lambda           Irr_dw           Rad_up
 550.000 1.5494347000e+00 2.2208929440e-01
 551.000 1.5391025000e+00 2.2058329770e-01
 552.000 1.6047092000e+00 2.3000686650e-01
 553.000 1.5412103000e+00 2.2087013240e-01
 554.000 1.5909301000e+00 2.2800433350e-01
 555.000 1.5947910000e+00 2.2850614930e-01
 556.000 1.5502612000e+00 2.2207789610e-01
 557.000 1.5037382000e+00 2.1542457580e-01
 558.000 1.5603321000e+00 2.2348211670e-01
 559.000 1.4743748000e+00 2.1114688110e-01
 560.000 1.4803944000e+00 2.1201393130e-01
 561.000 1.6265300000e+00 2.3288238530e-01
 562.000 1.4925900000e+00 2.1366403200e-01
 563.000 1.5611435000e+00 2.2341537480e-01
 564.000 1.5387466000e+00 2.2011590580e-01
 565.000 1.5566394000e+00 2.2263693240e-01
 566.000 1.4348245000e+00 2.0516139220e-01
 567.000 1.5386325000e+00 2.1979026790e-01
 568.000 1.5339350000e+00 2.1842123410e-01
 569.000 1.5019449000e+00 2.1237039180e-01
 570.000 1.5096259000e+00 2.1367370610e-01
 571.000 1.4565629000e+00 2.0719288640e-01
 572.000 1.5384765000e+00 2.1783268740e-01
 573.000 1.5546756000e+00 2.2041967770e-01
 574.000 1.5459322000e+00 2.1924075320e-01
 575.000 1.5078276000e+00 2.1373965450e-01
 576.000 1.4802201000e+00 2.0978126530e-01
 577.000 1.5416025000e+00 2.1872134400e-01
 578.000 1.4967035000e+00 2.1275596620e-01
 579.000 1.4852535000e+00 2.1132339480e-01
 580.000 1.5363585000e+00 2.1878497310e-01
 581.000 1.5086277000e+00 2.1509988400e-01
 582.000 1.5311328000e+00 2.1836779790e-01
 583.000 1.5416046000e+00 2.1989584350e-01
 584.000 1.5365119000e+00 2.1911560060e-01
 585.000 1.5261869000e+00 2.1757804870e-01
 586.000 1.4604040000e+00 2.0818704220e-01
 587.000 1.5171197000e+00 2.1567007450e-01
 588.000 1.5005509000e+00 2.1124336240e-01
