   630.512         9.027850e-02         7.335187e-06         9.094932e-02         1.802788e-02        -7.170880e-04
   631.338         8.947790e-02         7.205665e-06         9.069464e-02         1.797622e-02        -7.153119e-04
   632.164         8.977210e-02         7.253127e-06         9.065240e-02         1.796717e-02        -7.152241e-04
   632.991         8.890870e-02         7.114281e-06         9.090079e-02         1.801207e-02        -7.172436e-04
   633.817         9.049210e-02         7.369938e-06         9.116748e-02         1.805730e-02        -7.192515e-04
   634.643         9.079670e-02         7.419637e-06         9.123095e-02         1.806196e-02        -7.196673e-04
   635.470         9.042410e-02         7.358866e-06         9.122841e-02         1.805501e-02        -7.196590e-04
   636.296         9.134220e-02         7.509058e-06         9.145126e-02         1.809458e-02        -7.215033e-04
   637.122         9.085810e-02         7.429675e-06         9.192232e-02         1.818569e-02        -7.253843e-04
   637.948         9.200010e-02         7.617617e-06         9.228356e-02         1.825735e-02        -7.285209e-04
   638.775         9.344760e-02         7.859209e-06         9.220471e-02         1.824199e-02        -7.282461e-04
   639.601         9.190070e-02         7.601165e-06         9.176950e-02         1.815401e-02        -7.250840e-04
   640.427         9.025450e-02         7.331287e-06         9.132545e-02         1.806377e-02        -7.217906e-04
   641.253         9.319280e-02         7.816408e-06         9.109006e-02         1.801820e-02        -7.202369e-04
   642.079         9.326030e-02         7.827735e-06         9.102860e-02         1.801288e-02        -7.202598e-04
   642.905         9.003310e-02         7.295363e-06         9.096924e-02         1.801472e-02        -7.205942e-04
   643.732         9.235090e-02         7.675820e-06         9.069991e-02         1.798366e-02        -7.197549e-04
   644.558         8.990080e-02         7.273938e-06         9.006015e-02         1.789159e-02        -7.166509e-04
   645.384         8.761090e-02         6.908103e-06         8.908564e-02         1.774739e-02        -7.115099e-04
   646.210         8.721460e-02         6.845748e-06         8.807416e-02         1.760364e-02        -7.063105e-04
   647.036         8.738730e-02         6.872886e-06         8.735109e-02         1.751022e-02        -7.030625e-04
   647.862         8.610140e-02         6.672106e-06         8.696171e-02         1.746134e-02        -7.016023e-04
   648.688         8.617110e-02         6.682913e-06         8.673907e-02         1.741823e-02        -7.003984e-04
   649.514         8.628580e-02         6.700715e-06         8.665407e-02         1.738391e-02        -6.995661e-04
   650.340         8.600550e-02         6.657251e-06         8.686414e-02         1.740772e-02        -7.010980e-04
   651.166         8.606230e-02         6.666048e-06         8.734981e-02         1.749718e-02        -7.053014e-04
   651.992         8.774180e-02         6.928761e-06         8.779761e-02         1.758662e-02        -7.095058e-04
   652.818         8.738140e-02         6.871958e-06         8.778414e-02         1.758558e-02        -7.100514e-04
   653.644         8.734590e-02         6.866376e-06         8.683522e-02         1.740059e-02        -7.032120e-04
   654.470         8.474420e-02         6.463421e-06         8.470797e-02         1.698387e-02        -6.871051e-04
   655.296         8.183780e-02         6.027683e-06         8.204899e-02         1.645823e-02        -6.666662e-04
   656.122         8.029170e-02         5.802081e-06         8.040700e-02         1.612631e-02        -6.540406e-04
   656.948         8.092420e-02         5.893854e-06         8.092200e-02         1.621534e-02        -6.583308e-04
   657.774         8.313140e-02         6.219747e-06         8.312511e-02         1.663611e-02        -6.758396e-04
   658.599         8.563020e-02         6.599278e-06         8.556318e-02         1.710329e-02        -6.947943e-04
   659.425         8.760940e-02         6.907866e-06         8.731854e-02         1.743548e-02        -7.073394e-04
   660.251         8.845410e-02         7.041715e-06         8.838386e-02         1.763129e-02        -7.128047e-04
   661.077         8.872020e-02         7.084146e-06         8.902483e-02         1.774550e-02        -7.132174e-04
   661.903         8.984700e-02         7.265235e-06         8.931413e-02         1.779568e-02        -7.097414e-04
   662.728         8.978490e-02         7.255195e-06         8.924340e-02         1.778051e-02        -7.029836e-04
   663.554         8.933200e-02         7.182186e-06         8.896659e-02         1.772698e-02        -6.943986e-04
   664.380         8.893650e-02         7.118731e-06         8.873951e-02         1.768189e-02        -6.859615e-04
   665.206         8.879610e-02         7.096273e-06         8.866032e-02         1.766352e-02        -6.784532e-04
   666.031         8.879720e-02         7.096448e-06         8.863219e-02         1.765385e-02        -6.712695e-04
   666.857         8.845500e-02         7.041858e-06         8.859829e-02         1.764271e-02        -6.640798e-04
   667.683         8.895780e-02         7.122141e-06         8.862293e-02         1.764377e-02        -6.575530e-04
   668.508         8.929240e-02         7.175819e-06         8.868731e-02         1.765541e-02        -6.519196e-04
   669.334         8.903650e-02         7.134748e-06         8.862754e-02         1.764674e-02        -6.464146e-04
  1503.952         1.011290e-02         9.204367e-08         1.050656e-02         2.019861e-03        -3.362714e-04
  1509.148         1.164630e-02         1.220727e-07         1.203080e-02         2.285589e-03        -3.715906e-04
  1514.333         1.227270e-02         1.355572e-07         1.245564e-02         2.358474e-03        -3.721240e-04
  1519.509         1.282300e-02         1.479864e-07         1.306363e-02         2.506169e-03        -3.806374e-04
  1524.675         1.316570e-02         1.560021e-07         1.340237e-02         2.545666e-03        -3.813732e-04
  1529.831         1.363390e-02         1.672949e-07         1.338228e-02         2.575759e-03        -3.769853e-04
  1534.978         1.348620e-02         1.636898e-07         1.357232e-02         2.669923e-03        -3.795691e-04
  1540.114         1.387460e-02         1.732541e-07         1.365502e-02         2.676046e-03        -3.738863e-04
  1545.242         1.422050e-02         1.820004e-07         1.403022e-02         2.766662e-03        -3.788303e-04
  1550.360         1.418870e-02         1.811873e-07         1.397657e-02         2.762801e-03        -3.716128e-04
  1555.468         1.390350e-02         1.739766e-07         1.375816e-02         2.749284e-03        -3.632288e-04
  1560.567         1.434860e-02         1.852941e-07         1.400560e-02         2.776618e-03        -3.632096e-04
  1565.657         1.360170e-02         1.665056e-07         1.360828e-02         2.725616e-03        -3.503962e-04
  1570.738         1.323340e-02         1.576106e-07         1.309767e-02         2.617751e-03        -3.325709e-04
  1575.809         1.253110e-02         1.413256e-07         1.263455e-02         2.520327e-03        -3.177935e-04
  1580.872         1.353110e-02         1.647816e-07         1.315347e-02         2.672908e-03        -3.317102e-04
  1585.926         1.340740e-02         1.617825e-07         1.332310e-02         2.712986e-03        -3.322688e-04
  1590.971         1.318160e-02         1.563791e-07         1.295850e-02         2.638357e-03        -3.193900e-04
  1596.007         1.344330e-02         1.626501e-07         1.321050e-02         2.687370e-03        -3.230988e-04
  1601.035         1.272440e-02         1.457193e-07         1.276728e-02         2.591119e-03        -3.095817e-04
  1606.054         1.308200e-02         1.540249e-07         1.287879e-02         2.585095e-03        -3.079675e-04
  1611.064         1.258060e-02         1.424443e-07         1.257389e-02         2.556410e-03        -3.012916e-04
  1616.066         1.276720e-02         1.467013e-07         1.274947e-02         2.621678e-03        -3.060185e-04
  1621.060         1.317070e-02         1.561206e-07         1.299575e-02         2.651827e-03        -3.085686e-04
  1626.045         1.371170e-02         1.692096e-07         1.333023e-02         2.712894e-03        -3.147622e-04
  1631.023         1.330030e-02         1.592082e-07         1.319408e-02         2.684007e-03        -3.104281e-04
