   630.512         1.857740e-01         3.106078e-05         1.865072e-01         1.319785e-02        -1.181095e-03
   631.338         1.810670e-01         2.950673e-05         1.859743e-01         1.315950e-02        -1.179015e-03
   632.164         1.852940e-01         3.090048e-05         1.858796e-01         1.315112e-02        -1.178635e-03
   632.991         1.887880e-01         3.207682e-05         1.863614e-01         1.318143e-02        -1.180812e-03
   633.817         1.850340e-01         3.081382e-05         1.868641e-01         1.321262e-02        -1.183012e-03
   634.643         1.907990e-01         3.276383e-05         1.869494e-01         1.321561e-02        -1.183659e-03
   635.470         1.872560e-01         3.155833e-05         1.869073e-01         1.321076e-02        -1.184676e-03
   636.296         1.874820e-01         3.163455e-05         1.873360e-01         1.323921e-02        -1.188940e-03
   637.122         1.889400e-01         3.212849e-05         1.882840e-01         1.330434e-02        -1.196353e-03
   637.948         1.874810e-01         3.163421e-05         1.890173e-01         1.335499e-02        -1.202651e-03
   638.775         1.861630e-01         3.119100e-05         1.888499e-01         1.334233e-02        -1.203406e-03
   639.601         1.896910e-01         3.238441e-05         1.879445e-01         1.327687e-02        -1.198798e-03
   640.427         1.820260e-01         2.982012e-05         1.870216e-01         1.320986e-02        -1.192921e-03
   641.253         1.895560e-01         3.233833e-05         1.865460e-01         1.317589e-02        -1.189278e-03
   642.079         1.869000e-01         3.143845e-05         1.864587e-01         1.317179e-02        -1.188492e-03
   642.905         1.828620e-01         3.009466e-05         1.864120e-01         1.317296e-02        -1.188957e-03
   643.732         1.835800e-01         3.033145e-05         1.859809e-01         1.314993e-02        -1.187973e-03
   644.558         1.838050e-01         3.040585e-05         1.848569e-01         1.308251e-02        -1.183276e-03
   645.384         1.843280e-01         3.057913e-05         1.831240e-01         1.297745e-02        -1.175058e-03
   646.210         1.785930e-01         2.870591e-05         1.813578e-01         1.287314e-02        -1.166743e-03
   647.036         1.807720e-01         2.941066e-05         1.801444e-01         1.280563e-02        -1.161937e-03
   647.862         1.785260e-01         2.868438e-05         1.794944e-01         1.276987e-02        -1.160303e-03
   648.688         1.795180e-01         2.900404e-05         1.790356e-01         1.273703e-02        -1.158738e-03
   649.514         1.769300e-01         2.817380e-05         1.787597e-01         1.270990e-02        -1.157021e-03
   650.340         1.790110e-01         2.884044e-05         1.790912e-01         1.272580e-02        -1.158769e-03
   651.166         1.792330e-01         2.891202e-05         1.800501e-01         1.279059e-02        -1.165218e-03
   651.992         1.809010e-01         2.945265e-05         1.809705e-01         1.285541e-02        -1.172339e-03
   652.818         1.797870e-01         2.909103e-05         1.809468e-01         1.285347e-02        -1.173763e-03
   653.644         1.778860e-01         2.847909e-05         1.790111e-01         1.271697e-02        -1.162744e-03
   654.470         1.743040e-01         2.734370e-05         1.746708e-01         1.241165e-02        -1.135941e-03
   655.296         1.693960e-01         2.582550e-05         1.692238e-01         1.202684e-02        -1.101715e-03
   656.122         1.652730e-01         2.458365e-05         1.658201e-01         1.178301e-02        -1.080610e-03
   656.948         1.663670e-01         2.491018e-05         1.668020e-01         1.184631e-02        -1.088217e-03
   657.774         1.712710e-01         2.640038e-05         1.712283e-01         1.215202e-02        -1.118582e-03
   658.599         1.762310e-01         2.795163e-05         1.761346e-01         1.249180e-02        -1.151704e-03
   659.425         1.809010e-01         2.945265e-05         1.796420e-01         1.273299e-02        -1.173772e-03
   660.251         1.816620e-01         2.970097e-05         1.817356e-01         1.287397e-02        -1.183250e-03
   661.077         1.835350e-01         3.031659e-05         1.829712e-01         1.295439e-02        -1.183867e-03
   661.903         1.845880e-01         3.066546e-05         1.835152e-01         1.298802e-02        -1.178391e-03
   662.728         1.842820e-01         3.056387e-05         1.833533e-01         1.297488e-02        -1.168156e-03
   663.554         1.838470e-01         3.041975e-05         1.827846e-01         1.293433e-02        -1.155253e-03
   664.380         1.835740e-01         3.032947e-05         1.823146e-01         1.290031e-02        -1.142988e-03
   665.206         1.830040e-01         3.014142e-05         1.821373e-01         1.288681e-02        -1.133030e-03
   666.031         1.829720e-01         3.013088e-05         1.820582e-01         1.288073e-02        -1.124044e-03
   666.857         1.826740e-01         3.003281e-05         1.819651e-01         1.287370e-02        -1.114572e-03
   667.683         1.832610e-01         3.022613e-05         1.819928e-01         1.287481e-02        -1.105135e-03
   668.508         1.833990e-01         3.027167e-05         1.821120e-01         1.288221e-02        -1.095969e-03
   669.334         1.828530e-01         3.009170e-05         1.819959e-01         1.287260e-02        -1.086090e-03
