   630.512         2.007635e+00         2.387194e+00
   631.338         2.046019e+00         2.431116e+00
   632.164         2.060480e+00         2.447177e+00
   632.991         2.021435e+00         2.400040e+00
   633.817         2.097362e+00         2.489460e+00
   634.643         1.985010e+00         2.355529e+00
   635.470         2.003107e+00         2.376571e+00
   636.296         2.139825e+00         2.538272e+00
   637.122         2.035751e+00         2.414338e+00
   637.948         1.939284e+00         2.299610e+00
   638.775         1.989757e+00         2.358913e+00
   639.601         2.150967e+00         2.548995e+00
   640.427         2.000829e+00         2.370255e+00
   641.253         2.004162e+00         2.373585e+00
   642.079         2.045126e+00         2.420727e+00
   642.905         1.975515e+00         2.336077e+00
   643.732         2.050697e+00         2.422689e+00
   644.558         2.077091e+00         2.452137e+00
   645.384         2.054016e+00         2.423227e+00
   646.210         2.299744e+00         2.710992e+00
   647.036         2.192223e+00         2.582437e+00
   647.862         2.214388e+00         2.607168e+00
   648.688         2.174860e+00         2.559381e+00
   649.514         2.187274e+00         2.572809e+00
   650.340         2.191533e+00         2.577065e+00
   651.166         2.151711e+00         2.529956e+00
   651.992         2.138561e+00         2.514338e+00
   652.818         2.135852e+00         2.510782e+00
   653.644         2.139755e+00         2.514306e+00
   654.470         2.241691e+00         2.631625e+00
   655.296         2.311105e+00         2.709189e+00
   656.122         2.326886e+00         2.723377e+00
   656.948         2.291625e+00         2.678790e+00
   657.774         2.233052e+00         2.608436e+00
   658.599         2.181803e+00         2.547875e+00
   659.425         2.126720e+00         2.484444e+00
   660.251         2.114515e+00         2.473926e+00
   661.077         2.111437e+00         2.477657e+00
   661.903         2.096538e+00         2.470256e+00
   662.728         2.094386e+00         2.479034e+00
   663.554         2.100271e+00         2.497201e+00
   664.380         2.117519e+00         2.527821e+00
   665.206         2.129467e+00         2.550967e+00
   666.031         2.117324e+00         2.544952e+00
   666.857         2.133903e+00         2.574260e+00
   667.683         2.124872e+00         2.573609e+00
   668.508         2.128527e+00         2.588328e+00
   669.334         2.132977e+00         2.602803e+00
  1503.952        -2.090348e+01        -1.132571e+02
  1509.148        -1.594736e+01        -8.902209e+01
  1514.333        -1.412565e+01        -8.190513e+01
  1519.509        -1.174885e+01        -7.125094e+01
  1524.675        -1.109716e+01        -6.928724e+01
  1529.831        -9.753850e+00        -6.321056e+01
  1534.978        -8.328828e+00        -5.671094e+01
  1540.114        -7.854507e+00        -5.616832e+01
  1545.242        -6.645333e+00        -5.021734e+01
  1550.360        -5.923632e+00        -4.759325e+01
  1555.468        -5.394639e+00        -4.617054e+01
  1560.567        -4.806744e+00        -4.377828e+01
  1565.657        -4.490070e+00        -4.437773e+01
  1570.738        -4.230198e+00        -4.563449e+01
  1575.809        -3.817102e+00        -4.403623e+01
  1580.872        -3.123393e+00        -4.003894e+01
  1585.926        -2.635046e+00        -3.875568e+01
  1590.971        -2.193124e+00        -3.812431e+01
  1596.007        -1.795598e+00        -3.594321e+01
  1601.035        -1.486337e+00        -3.531359e+01
  1606.054        -1.283769e+00        -3.526955e+01
  1611.064        -9.759894e-01        -3.529725e+01
  1616.066        -6.265521e-01        -3.389353e+01
  1621.060        -3.827076e-01        -3.146727e+01
  1626.045        -2.173415e-01        -3.050640e+01
  1631.023        -3.860814e-02        -3.016560e+01
  1635.992         1.462130e-01        -3.156399e+01
  1640.954         3.514896e-01        -3.215462e+01
  1645.907         5.258697e-01        -3.185514e+01
  1650.852         7.214006e-01        -2.997333e+01
  1655.790         8.389526e-01        -2.975546e+01
