   630.512         1.386940e-01         1.731242e-05         1.356280e-01         1.820305e-02        -2.776464e-03
   631.338         1.361060e-01         1.667236e-05         1.352574e-01         1.815063e-02        -2.771343e-03
   632.164         1.318280e-01         1.564076e-05         1.352042e-01         1.814174e-02        -2.772167e-03
   632.991         1.352180e-01         1.645552e-05         1.355751e-01         1.818816e-02        -2.781675e-03
   633.817         1.377750e-01         1.708376e-05         1.359652e-01         1.823510e-02        -2.791746e-03
   634.643         1.347670e-01         1.634593e-05         1.360515e-01         1.824002e-02        -2.795470e-03
   635.470         1.372400e-01         1.695134e-05         1.360432e-01         1.823171e-02        -2.796732e-03
   636.296         1.380980e-01         1.716395e-05         1.363757e-01         1.826949e-02        -2.804213e-03
   637.122         1.381390e-01         1.717414e-05         1.370840e-01         1.835947e-02        -2.818996e-03
   637.948         1.332500e-01         1.598001e-05         1.376339e-01         1.843096e-02        -2.831156e-03
   638.775         1.377360e-01         1.707409e-05         1.375279e-01         1.841655e-02        -2.831102e-03
   639.601         1.353660e-01         1.649156e-05         1.368867e-01         1.833080e-02        -2.820857e-03
   640.427         1.360670e-01         1.666281e-05         1.362331e-01         1.824349e-02        -2.810710e-03
   641.253         1.343580e-01         1.624686e-05         1.359009e-01         1.820064e-02        -2.807828e-03
   642.079         1.344460e-01         1.626815e-05         1.358438e-01         1.819722e-02        -2.811803e-03
   642.905         1.356080e-01         1.655058e-05         1.358069e-01         1.820018e-02        -2.817910e-03
   643.732         1.360240e-01         1.665228e-05         1.354780e-01         1.816986e-02        -2.820035e-03
   644.558         1.334760e-01         1.603426e-05         1.346270e-01         1.807851e-02        -2.813064e-03
   645.384         1.343230e-01         1.623840e-05         1.333123e-01         1.793553e-02        -2.797504e-03
   646.210         1.293920e-01         1.506806e-05         1.319624e-01         1.779394e-02        -2.781095e-03
   647.036         1.314570e-01         1.555285e-05         1.310254e-01         1.770282e-02        -2.771338e-03
   647.862         1.310940e-01         1.546707e-05         1.305302e-01         1.765469e-02        -2.767528e-03
   648.688         1.295440e-01         1.510348e-05         1.302132e-01         1.761025e-02        -2.764468e-03
   649.514         1.300410e-01         1.521960e-05         1.300550e-01         1.757412e-02        -2.763410e-03
   650.340         1.296810e-01         1.513545e-05         1.303384e-01         1.759773e-02        -2.772108e-03
   651.166         1.316000e-01         1.558670e-05         1.310627e-01         1.768858e-02        -2.790935e-03
   651.992         1.320420e-01         1.569158e-05         1.317487e-01         1.777882e-02        -2.808678e-03
   652.818         1.313230e-01         1.552116e-05         1.317457e-01         1.777612e-02        -2.811255e-03
   653.644         1.305720e-01         1.534414e-05         1.303463e-01         1.758712e-02        -2.784908e-03
   654.470         1.274450e-01         1.461801e-05         1.271892e-01         1.716518e-02        -2.722656e-03
   655.296         1.231470e-01         1.364867e-05         1.232283e-01         1.663474e-02        -2.643927e-03
   656.122         1.205160e-01         1.307170e-05         1.207689e-01         1.630074e-02        -2.596425e-03
   656.948         1.210250e-01         1.318235e-05         1.215195e-01         1.639175e-02        -2.615587e-03
   657.774         1.255620e-01         1.418923e-05         1.247883e-01         1.681719e-02        -2.686888e-03
   658.599         1.280100e-01         1.474790e-05         1.284081e-01         1.728931e-02        -2.765494e-03
   659.425         1.312440e-01         1.550249e-05         1.310069e-01         1.762594e-02        -2.823173e-03
   660.251         1.328790e-01         1.589115e-05         1.325735e-01         1.782596e-02        -2.859710e-03
   661.077         1.340710e-01         1.617753e-05         1.335107e-01         1.794356e-02        -2.883409e-03
   661.903         1.342580e-01         1.622269e-05         1.339351e-01         1.799473e-02        -2.896434e-03
