   630.512         1.854788e+00         3.491927e+00
   631.338         1.946111e+00         3.661645e+00
   632.164         1.856969e+00         3.493346e+00
   632.991         1.793245e+00         3.374277e+00
   633.817         1.871454e+00         3.522372e+00
   634.643         1.760295e+00         3.312595e+00
   635.470         1.826172e+00         3.434345e+00
   636.296         1.824879e+00         3.429300e+00
   637.122         1.804930e+00         3.389459e+00
   637.948         1.839279e+00         3.451300e+00
   638.775         1.862731e+00         3.492369e+00
   639.601         1.784681e+00         3.344102e+00
   640.427         1.928280e+00         3.612894e+00
   641.253         1.773818e+00         3.324348e+00
   642.079         1.824223e+00         3.419454e+00
   642.905         1.905668e+00         3.571543e+00
   643.732         1.886941e+00         3.534699e+00
   644.558         1.871981e+00         3.504456e+00
   645.384         1.845792e+00         3.453395e+00
   646.210         1.949843e+00         3.646167e+00
   647.036         1.892467e+00         3.536711e+00
   647.862         1.934119e+00         3.611832e+00
   648.688         1.907146e+00         3.559090e+00
   649.514         1.958763e+00         3.654123e+00
   650.340         1.915723e+00         3.573327e+00
   651.166         1.920422e+00         3.581169e+00
   651.992         1.894103e+00         3.530086e+00
   652.818         1.916529e+00         3.569211e+00
   653.644         1.936154e+00         3.603295e+00
   654.470         1.967520e+00         3.659690e+00
   655.296         2.018018e+00         3.751754e+00
   656.122         2.076224e+00         3.857531e+00
   656.948         2.058925e+00         3.821872e+00
   657.774         1.991538e+00         3.692581e+00
   658.599         1.932612e+00         3.580113e+00
   659.425         1.869618e+00         3.463697e+00
   660.251         1.876299e+00         3.481843e+00
   661.077         1.853050e+00         3.449571e+00
   661.903         1.840928e+00         3.440543e+00
   662.728         1.849638e+00         3.471157e+00
   663.554         1.857179e+00         3.500010e+00
   664.380         1.862393e+00         3.524503e+00
   665.206         1.876434e+00         3.565059e+00
   666.031         1.880433e+00         3.586116e+00
   666.857         1.889991e+00         3.618466e+00
   667.683         1.882820e+00         3.619800e+00
   668.508         1.885948e+00         3.641240e+00
   669.334         1.900353e+00         3.683361e+00
  1503.952        -1.877643e+01        -1.333911e+02
  1509.148        -1.444860e+01        -1.055237e+02
  1514.333        -1.270628e+01        -9.615051e+01
  1519.509        -1.111043e+01        -8.787716e+01
  1524.675        -9.978227e+00        -8.100230e+01
  1529.831        -9.180877e+00        -7.716208e+01
  1534.978        -8.042612e+00        -7.078848e+01
  1540.114        -7.323464e+00        -6.728246e+01
  1545.242        -6.319908e+00        -6.104337e+01
  1550.360        -5.691952e+00        -5.799473e+01
  1555.468        -5.329999e+00        -5.749324e+01
  1560.567        -4.809810e+00        -5.454672e+01
  1565.657        -4.360233e+00        -5.311559e+01
  1570.738        -4.139892e+00        -5.419487e+01
  1575.809        -3.934311e+00        -5.429346e+01
  1580.872        -3.298377e+00        -4.978421e+01
  1585.926        -2.662718e+00        -4.478540e+01
  1590.971        -2.368032e+00        -4.527228e+01
  1596.007        -2.042580e+00        -4.308690e+01
  1601.035        -1.869608e+00        -4.410379e+01
  1606.054        -1.586881e+00        -4.119314e+01
  1611.064        -1.389551e+00        -4.299812e+01
  1616.066        -1.027794e+00        -3.941347e+01
  1621.060        -8.514937e-01        -3.884144e+01
  1626.045        -6.864115e-01        -3.664768e+01
  1631.023        -5.363502e-01        -3.629355e+01
  1635.992        -3.901031e-01        -3.705656e+01
  1640.954        -2.536261e-01        -3.898274e+01
  1645.907        -1.295167e-01        -3.766712e+01
  1650.852         5.337996e-02        -3.624422e+01
  1655.790         1.512491e-01        -3.561167e+01
